,x,y,p,z
0,0.717882949937584,0.7241577452761181,0.623547036439883,0.7602931905669674
1,0.7383052544548501,0.7369454461042442,0.36371819423980417,0.6400227218221741
2,0.6738312557074564,0.6768540276912168,0.38888972513932346,0.5661410961635638
3,0.6570387429603911,0.6885795444704105,0.3707981811376151,0.5147318202021193
4,0.639450673844013,0.6690274979712011,0.1931010315621287,0.4604079289148078
5,0.6312012443595652,0.6504943566417979,0.23426448697063657,0.4297382345213055
6,0.6266203969186867,0.652027131333366,0.15714388538635057,0.388939100518828
7,0.609834939093817,0.6313385676441272,0.06952760356877849,0.35609751482406
8,0.5965475961188033,0.6660675324988808,0.10026690328861312,0.3433534506651878
9,0.5776959200532278,0.6556179676677576,0.11816200992885399,0.3350825507353945
10,0.5877126604105,0.6392671892154407,0.10921026845710498,0.3353410165148751
11,0.5932932008124419,0.6455753370633972,0.031904036526244225,0.32227267888790256
12,0.6082387185105889,0.6444594212122784,0.030530349794630346,0.30892566901139146
13,0.5849631817350435,0.644217735419317,0.1572301183795501,0.3029789635639343
14,0.5836677831728235,0.6469724681038003,0.1333388107732315,0.2794688003849506
15,0.5787326727914969,0.6348107230936384,0.10328672198151995,0.2721161126706543
16,0.5838403031722268,0.6351402490758471,0.05506641948664126,0.26733051090467513
17,0.5549523550872318,0.632479128087336,0.013461122270235597,0.24574097739461034
18,0.5679766580256886,0.6481087915511582,0.08308257531281973,0.23903523859188378
19,0.56565796817539,0.6271295897511868,0.020410023666669667,0.22376566121997765
20,0.5633163338933963,0.6194226547679266,0.07702891925941821,0.22949470469446634
21,0.5416067044497728,0.6295412150263138,0.030955714985270055,0.22570143116442007
22,0.5711605339022854,0.6249259755705456,-0.031171469809509175,0.21202859351365871
23,0.5536702948144585,0.6187171630441206,0.02665707709169086,0.21111351270342069
24,0.5463526901405287,0.6468150086915753,0.05357429489523135,0.19910760770934768
25,0.5520349475254988,0.6247533194788906,0.04843731060888084,0.1953983050701324
26,0.5336717848177172,0.598998716647544,0.04866473070736947,0.20322975457095713
27,0.5559592814932707,0.6265692306486634,0.0530054934462392,0.18738667998906142
28,0.5386707469148451,0.6164363554406306,0.034426062936709884,0.17392781439951197
29,0.5475442859298348,0.6304098827339577,0.04491153055918164,0.16089849462579087
30,0.5439285100568562,0.6268445601890149,0.01005128067810962,0.16322093901817647
31,0.550318878522492,0.6379553248526141,0.006375006220863233,0.16449810489067057
32,0.5395858401273075,0.6235086456498582,0.018307751008929035,0.15767502416239387
33,0.5347016487083636,0.6403007170122893,-0.056959928587785126,0.16691808325741395
