,x,y,p,z
0,0.7346739678294304,2.477307985897669,0.6502038127048809,0.7641855148618337
1,0.7290222030648932,1.7414511834947528,0.45029518516000616,0.6503165648008633
2,0.6959923622373757,1.3910512383118094,0.32558732365195986,0.5823091493213808
3,0.6636899464331463,1.469714643492836,0.2553523289985562,0.5082699372347036
4,0.6426851871123282,1.8479288311164441,0.24564245900927678,0.46688353606933897
5,0.6354212912909857,1.4654465252220574,0.18088400414963726,0.4245897891256863
6,0.6309825099161385,0.33173610923491725,0.2175305522157503,0.39201889695130276
7,0.6002492905538266,0.8077863424479311,0.17204986770660294,0.37646858673297096
8,0.60479829277784,0.8752509038861567,0.2108905617239701,0.34915541806640116
9,0.6060369153067624,0.6151700459939273,0.12616618410056993,0.3370177010401411
10,0.578297517071818,0.7476383814782103,0.09841346943207628,0.31525687684275217
11,0.5818886472086447,0.1315734628335541,0.04608649422002828,0.29512990486221546
12,0.5730574302976053,0.7166529250505135,0.052718119448472434,0.28376358019630793
13,0.5543892947252842,0.5713859417673461,0.15231774855455799,0.2789955227858725
14,0.573279927520911,0.35672669514146704,0.1091776700282037,0.28503246410234295
15,0.5719240483292106,-0.0829304820331267,0.13693375738584745,0.292038756830475
16,0.5756042462863957,-0.09852539809969979,0.06701284602108139,0.28855579656447433
17,0.5896826815190278,0.5280680407892646,0.03659276597965411,0.2679346350413568
18,0.584463394239404,0.25655776942118924,0.02600210852008196,0.25649703986538
19,0.5508876543816763,0.15266232879968078,0.03331511733892692,0.2552189136546771
20,0.5714294423262265,0.16848815571381953,0.09812120721463094,0.2536314348250712
21,0.5560866550466416,0.20247089209929012,0.046676693361215854,0.2561371756524725
22,0.5564961085961434,0.7893951831679867,0.0997799072444249,0.2553315645329891
23,0.5885586688430703,0.22547381797344576,0.02701446492051486,0.24011422864107254
24,0.5487583465567017,-0.14461913504631235,0.00421940565897265,0.23148240729849867
25,0.5644776408145863,-0.15789396347541712,0.10771102269898085,0.21334416243425983
26,0.5542121946342514,-0.4110802403714495,0.040999790138444195,0.20002099713642782
27,0.5570356202061211,0.423624419428533,-0.024397816828548045,0.18557348143109204
28,0.5369047599427328,-0.3957457730018254,0.003786994210073502,0.1792611648831621
29,0.5345106012449636,0.23404402674690808,0.10983517772060279,0.17501542623194663
30,0.5379111023123643,0.08661846248605684,0.04808218379396734,0.16999808954084147
31,0.5272082556161176,-0.0783785828100908,-0.017621691636720324,0.18079103253582904
32,0.5397871741042932,-0.11609417853807535,-0.04073894808506613,0.17636604749894466
33,0.5411335335903728,0.5651648860434524,0.0029250685240531094,0.15540636893571055
34,0.5439880051504735,1.1778641491438109,-0.06768041979578078,0.14874157444633476
35,0.5340377743946404,0.46386857768635703,-0.02364665480350902,0.1466102186957066
36,0.5369875493660289,0.4307948188232386,0.031879714923927646,0.1496888394772075
37,0.5429667307244272,-0.18668659593390086,0.05465380781247171,0.14032877070720604
38,0.5309530541778932,1.3397962356462827,0.008889596948516303,0.15073293075959998
39,0.5607005318099068,0.16625145360518215,-0.03440393690255683,0.15127041430610158
40,0.544597007371824,0.13168888909227686,-0.010332469063563079,0.15437397016584078
41,0.5240009753322645,0.16877828167921885,0.004546207103838636,0.1512241084628293
42,0.5470779788578526,0.2580618936516887,0.018536104428528488,0.13924644184896173
43,0.5513005945692611,0.8450824267603205,0.003912348636376951,0.15855363325436048
44,0.5467476275250961,0.3760508430528785,-0.10695161603574166,0.1799883848839108
45,0.5362366249280112,0.8221047245177739,0.06635486190024659,0.20079926090869077
46,0.5517362695161593,0.8577449259600332,0.15891553467653946,0.1936050975396956
47,0.5665244426648353,1.3686604653537866,0.1270058289296102,0.18569410369814807
48,0.5413525652051339,-0.14245268884978335,-0.03275057566658002,0.1758608642294327
49,0.5437228447989744,0.4192692185429847,0.06651697016727409,0.17676249269389024
50,0.5352757411158466,0.8391173228337152,-0.0008853005692971566,0.18499590795650478
51,0.5355425435281226,0.9379039956785569,0.06445593318182066,0.19571834662956095
52,0.5428666085066379,0.5019571696059641,0.0009012285008113824,0.19181992895466884
53,0.541841899782069,-1.0056083725811582,-0.04781178472028992,0.18612697332164937
54,0.5576672373104385,0.7674564755112232,0.07178252626942969,0.18643594684610348
55,0.561258458152785,0.215801714598209,-0.05680275862590609,0.20252678238721258
56,0.5333266204320851,0.9265377041191677,-0.010038131201865995,0.19001096732365996
57,0.5345426951187737,-0.2944649071877141,0.0621533763992978,0.1802149933016597
58,0.5581790868332238,0.3561492772969646,0.08068192128257035,0.17173253791712287
59,0.5587863230681038,-0.08335991005348731,0.07606111132382254,0.17747460702175513
60,0.5712880686537831,0.4942126539105483,0.010643582774358132,0.1818928573320334
61,0.5475292518449305,0.22169366429143422,0.03486243045379541,0.18655281697342324
62,0.5468080168728586,0.3929258398120439,0.015112771193474404,0.18548276869908012
63,0.5351354597310387,-0.4079550092315124,0.05438972767069411,0.18054245790788936
64,0.5455515013401059,0.13689106152748698,0.000962569380246997,0.18367734266106278
65,0.5311670780485587,0.7600776896772146,0.03193400786845847,0.18551413411418072
66,0.5355561576304745,0.48493829769682795,0.030450491738916757,0.1795080558827534
67,0.5410363093581203,0.7232965999614522,-0.05439321399607646,0.18860691510562108
68,0.5487725003070958,-0.2310320242518482,0.038271839341764695,0.1819062852129112
69,0.5530753795259719,0.9725056039973252,0.04120838171540785,0.18127992245478625
70,0.5460654640636506,1.0746258782289644,0.10153574352968851,0.15656459546083737
71,0.5490202515256365,0.1652148295924489,0.02756424840907448,0.151837065269294
72,0.5458605821190647,-0.012127750940580773,0.023818664662308114,0.1507598586981726
73,0.5621529890471669,-0.14252689457586543,0.10153649301272037,0.13883218302686556
74,0.5379377894248367,0.1533611763462796,0.01270023581067696,0.14359861035169372
75,0.5266689026891569,-0.28809542051719833,0.16789057764847848,0.13952216133927106
76,0.5230359714441103,-0.06938105007438417,-0.015244516346958104,0.14780302553329197
77,0.5354427027625603,1.1370016607424627,0.018183137528177462,0.1369403982924524
78,0.526956095206611,-0.04510319423628606,0.11929954171441813,0.14232233878179754
79,0.5268857359790069,0.5707280820280908,0.005647414847946161,0.13567067956391357
80,0.5387069182666745,0.21216866837991885,0.01676536936350895,0.1382244506419409
81,0.5433407442306186,-0.49957215595293725,0.01903008643911314,0.13747387157950985
82,0.52201891226502,0.7422227140587278,-0.04640830153311064,0.15416035393908967
83,0.5346021852152324,-0.08196235155907111,0.04332031432238976,0.1528103417530175
84,0.5257922451610472,-0.39324877890253734,0.02617919464663414,0.1560907619021656
85,0.5255054388320106,-0.33048493603091345,0.1295954074994139,0.1485581927034079
86,0.5391288330474278,1.0557964888506786,0.019071369423608972,0.15134336825987413
87,0.5461325561095686,0.30227619983969406,0.0037842933243567543,0.16127557834200396
88,0.5547170421091946,1.089915997348208,-0.053144769898952594,0.15205182440826817
89,0.558100170668297,0.021292115198416395,0.14719414774230968,0.16384522727899445
90,0.5495911180102498,-0.6435998101911815,-0.010461355830319315,0.15837941402424732
91,0.5261921804969125,0.734532458409177,0.0169633392889186,0.14958396686803194
92,0.5247688505583092,0.5185011251786018,0.027676124100473664,0.1548525997009952
93,0.5527905056302724,-0.5400657900087047,0.007975928541638255,0.15149494990968237
94,0.5334917912170029,0.5564241310368359,-0.06358484977358075,0.15816583655335234
95,0.5475441139079185,0.48685884322232237,-0.005323264352383519,0.13843180050939732
96,0.5336477132710012,-0.34671864734057195,0.0033522301455453755,0.1528863024210779
97,0.5406508711939704,-0.22595516502844115,0.01707132392802153,0.15099549879438443
98,0.5450838697142207,0.22511012352495527,-0.059740271496985346,0.154686118106178
99,0.5355559319554023,-0.5673506964506637,0.04330834650571479,0.15489904212882322
100,0.5336055432872763,0.02316719673449652,0.04126509365187113,0.15247751112148972
101,0.5447721840040093,0.5476121560725904,0.009178901052495393,0.1693938104107403
102,0.5323301993513252,0.5562384537100517,0.04416755736580964,0.17433201150416955
103,0.5225575470217733,1.4259230321874101,0.13423015540035246,0.17968598293797752
104,0.5446594867731588,0.631496895468235,0.11214315878236152,0.18737169805996018
105,0.544308368634017,0.35184709439249373,0.03644016914094781,0.18128232938539632
106,0.5340993354015449,0.25404005736005286,-0.032003047409808846,0.1766323226930165
107,0.5370233960073314,-0.06693115143840439,0.03369866012444045,0.18362607548333587
108,0.5343571225060367,0.270777896156417,0.07699243509440211,0.19560338315537387
109,0.5379950692732325,1.127838691390194,0.03034444685290043,0.17777536491004695
110,0.5489210530540318,0.5787505324777751,0.009079472440609394,0.1904561148238134
111,0.5326721908505769,0.41358184931963293,-0.11729964723650865,0.19643599408698645
112,0.5548569121561768,-0.12125377607107796,0.11024258312216771,0.19356865278174767
113,0.5493913340504258,0.4701746290333405,-0.029274274152116163,0.18992996055346503
114,0.5626089282899953,0.6063819695811357,0.11376089431832392,0.1820141232696959
115,0.5543162488948636,0.15650493157942702,0.017002132387075923,0.18533520209759805
116,0.559734408887301,0.5500514240216096,0.06278708611966062,0.168907438038463
117,0.537357732161402,0.0582882503795451,0.04114284329123223,0.15278679508123486
