,x,y,p,z
0,0.7360841239849167,0.7148559894073755,0.5957233915830078,0.7550437410511024
1,0.7245209645559624,0.7582956706134547,0.448442054631911,0.6301842265733526
2,0.6799334328680613,0.6768359605239546,0.41522813477972537,0.546487103381401
3,0.6469601210213706,0.6877444745804049,0.2892195346835615,0.5020510062551715
4,0.6341261223160357,0.6732293388419475,0.2722718932038206,0.4576340372578035
5,0.640708830600638,0.6612817442480929,0.17497035587532767,0.4272008399694488
6,0.6164466871244663,0.6473275814469324,0.08875463743610146,0.402866522757997
7,0.6088490207100018,0.670683271520297,0.06639707068108533,0.3933111849376109
8,0.6075007168128345,0.6332701501259907,0.04858696084388393,0.36412187740300683
9,0.6074340560742342,0.6341409720099352,0.1663739536977907,0.3556497367980827
10,0.589697391682967,0.6434954829457669,0.07623764014958331,0.34058715733740086
11,0.5785927859109639,0.6379137962111417,0.09241871227715401,0.3213257035369034
12,0.5785209662690589,0.6154641470291026,0.13816239390704574,0.3213958620050865
13,0.5821978353561899,0.6152115334140666,0.11348591240407574,0.3073826781845106
14,0.5695727322691743,0.6239956284202338,0.16100522315091254,0.2867681628478178
15,0.5765425121161694,0.6251366626272156,0.10959698108673142,0.28565306901598214
16,0.5677583405740972,0.6218771939662786,0.0994722638772291,0.2667030793505277
17,0.5601818766486251,0.6254503729026977,0.10513200572647466,0.25212521746169053
18,0.5660091839288974,0.6113774268930928,0.08148763433694856,0.2561185687333736
19,0.5574931395647001,0.6149628116063306,0.02860166609511989,0.2479737050326501
20,0.5631741363874099,0.5954869234566199,0.09997802014142845,0.24565303144164885
21,0.5713679941703085,0.6025024555740911,0.022846572940774974,0.23521393776629326
22,0.5483318492131694,0.6061167231755596,0.08678649676650602,0.23909129533786846
23,0.570077516365579,0.5929679392319607,0.012006040387033068,0.24547788301337978
24,0.5672106773436171,0.6002371494673227,-0.0288326049251537,0.2547119716247755
25,0.5498956957971473,0.6010177916180562,0.0484101127132842,0.2378488225290169
26,0.5760940105317892,0.629076630017049,0.0020021276232002894,0.22709748855355416
27,0.5496772888402656,0.5924071285563335,0.11522814485967667,0.2175790875553853
28,0.5572439000803758,0.6133898159645035,0.06541787541159864,0.2143097869496036
29,0.55686824377524,0.6131587712793867,0.09032175962874196,0.21727633388306447
30,0.5626160967225445,0.6114362092247455,-0.00033367034048096406,0.22965082478643403
31,0.5535470410148625,0.6098399674475092,0.03456278465786111,0.2336551117496473
32,0.5578313973146638,0.6134751432970175,0.028931817834973686,0.22290175334732426
33,0.5465440505296837,0.616176338676427,0.11393424491001092,0.21998181995900348
34,0.5518668677672909,0.6207031535217123,0.09838432051595793,0.21340531794197157
35,0.5652227149706774,0.6210547699853696,0.02141120439290107,0.2178930327570982
36,0.5656943468676906,0.622196808771565,0.020383676375823064,0.2141120852036438
37,0.5626619757390007,0.614172604521033,0.07051719478489447,0.2181471685853077
38,0.5526323106454044,0.6326151501753905,0.05910378316298655,0.21592940012499248
39,0.5493045305465377,0.6194462937257428,-0.013502385769492614,0.20531096404440863
40,0.547909917963511,0.6010159532635492,0.06892308897632202,0.19382413728938483
