,x,y,p,z
0,0.7276618352344784,0.7290645578694477,0.5211091752748138,0.7608906306411349
1,0.72781872562433,0.7295813337728472,0.35683396908455794,0.636718863173665
2,0.6956654448881929,0.7077404385459752,0.3364091413522639,0.5613995524974309
3,0.6541896928048719,0.6806265862544502,0.24139718930964602,0.505536840757258
4,0.6556510410897087,0.6642273533580765,0.25486211020224436,0.46908079955860205
5,0.6281684341087257,0.6594240850747547,0.23492482781668123,0.43616174087437365
6,0.6149805099662572,0.6334924749848387,0.18072038499086746,0.40239284618674676
7,0.6109193843231451,0.6273670935592863,0.16589284002290733,0.3939337552880191
8,0.6159217769433823,0.6267145948533087,0.09097001675242548,0.3739078853091006
9,0.5773899945799557,0.6110929280169152,0.11081290328772979,0.3646268947249873
10,0.5839395091254298,0.6197345071985169,0.08255520530650351,0.35808716287402
11,0.5917254622832353,0.6027420083116677,0.1502424334260429,0.342210182415693
12,0.5984868869483319,0.5946312277684622,0.08460579699303779,0.313440410545071
13,0.5748164719268982,0.6202606128728286,0.09578353154415693,0.31931300581172845
14,0.5665347688989297,0.6033219172913775,0.16670321672892197,0.31633539710641073
15,0.5839845241185869,0.604799026224254,0.16489855482107013,0.31469014678800067
16,0.5758357375616169,0.6085688659821634,0.11150669463555736,0.31615625905548617
17,0.5794640501317685,0.5923159976989003,0.07692850377696582,0.3183905357326348
18,0.5708760691937871,0.5880121630836636,0.0428896988702462,0.3163323960487596
19,0.5822016575246313,0.6040858653361589,0.11898406800619982,0.3040813730939495
20,0.5698189604846821,0.597974672860163,0.07749714362459309,0.2987227270838556
21,0.55633087198755,0.6031357838321654,0.0572462209160121,0.29055592696697174
22,0.5752122439510634,0.5784241873506363,0.04547374185739267,0.27871265395096534
23,0.5731779698435082,0.599588924901616,0.08773915030512613,0.2672609903807987
24,0.5597555866330569,0.5686991450423768,0.17576941152183612,0.27477947632279376
25,0.5737094932897738,0.5859778887390998,0.030893986152836714,0.2772853560636154
26,0.5791211782103579,0.5819757285309873,0.02106162662568138,0.2788353290373604
27,0.5526755763461173,0.5892006411929246,0.023722271738168543,0.2759803936098297
28,0.5800038354357325,0.5941107415246866,0.05819077942380608,0.2638476732263111
29,0.5834693076770743,0.5942473783245785,0.06014415445425844,0.24767515391497583
30,0.5658360638409743,0.5885644123473911,0.0864958101037358,0.24964607494284255
31,0.568199608290684,0.6014555716496466,0.04611472703111106,0.2391678295558286
32,0.5750331525982469,0.585370957286372,0.06516589630876593,0.23381866157362788
33,0.546822505567345,0.5732526092886484,0.10060626490461083,0.22694298270270571
34,0.5609285352787492,0.590607237079252,0.03314722552424565,0.22448105953494857
35,0.5536373539339331,0.5731561016898106,-0.010267940599564138,0.2146972830351911
36,0.5613207241359875,0.5824524847705621,0.13436760913255585,0.2014346090668349
37,0.5779342642426618,0.5981512074517912,0.03734933972612118,0.19713258378995324
38,0.5377825684851972,0.588870887047825,-0.0021018212471457867,0.18982248464269824
39,0.5483757598712125,0.5662058456405072,-0.0581457674822073,0.17974699282825493
40,0.5706669622592326,0.5598439390430077,0.05152518893992025,0.1748454399716373
41,0.5378273040444959,0.578128305988692,-0.011371619800159972,0.17111609863424485
42,0.5399726698843914,0.554836833185379,0.013676111595203422,0.18336158513041495
43,0.5414144584160446,0.5685555396228386,-0.018328470880741708,0.18784196209001833
44,0.5538252224294653,0.574234460534994,0.007056911051012936,0.19529712324162046
45,0.5277004262602134,0.5750920959899659,0.04842898723243037,0.208441287857607
46,0.5614067722012147,0.5752170235258461,0.034048510170694504,0.21598617877097276
47,0.5466165134984757,0.5792831704081673,-0.02191736037106299,0.2118340079453573
48,0.5459440195949516,0.5675461940142854,0.03606060766933909,0.19667577073148865
49,0.549398965228134,0.5699228555703997,0.12116789723255417,0.1966930596197513
50,0.5515483907078949,0.569940606793104,0.05732889860217637,0.20425261042759724
51,0.5465967141576312,0.5870019315169583,0.06826749400141113,0.19499852739004667
52,0.5491794791881011,0.5678107838052495,0.13194024614268643,0.1864781818169742
