,x,y,p,z
0,0.7368230609488644,0.732168283306586,0.5202203112006456,0.7606815929516864
1,0.729133167927919,0.7473367076338917,0.3793936255554916,0.647139880373992
2,0.6797733137899211,0.722482324950905,0.36560266360331894,0.5700625025940075
3,0.6713192743216883,0.7184830785521061,0.23748711971478853,0.5186675442903744
4,0.6384581969675408,0.6691053578100196,0.20678729536168997,0.4648247202213478
5,0.6377800211689453,0.6507036067730616,0.205310792357148,0.43647131792750044
6,0.619547389545216,0.6498332852970727,0.25874490057324223,0.41674560404518307
7,0.623604032201776,0.6279180572828742,0.14590361188308892,0.3803350984596267
8,0.5975942780606858,0.6202977576860599,0.1462881364834808,0.35786985763343715
9,0.588989550644067,0.6252180038716285,0.13061460488763305,0.33162433810959774
10,0.6080469299295059,0.6111307534459529,0.12654308022279598,0.3459970643399305
11,0.5627986076609657,0.6088962948959108,0.12264635294554187,0.3258233414544672
12,0.5908731807490256,0.5973041694834866,0.08481184963622297,0.32113263931921204
13,0.559995314295437,0.5876814960915497,0.053452204535678685,0.3124339719191819
14,0.5727631278783888,0.5827841032743483,0.03421992718145962,0.3209192132129768
15,0.5889690407843625,0.5964101417410932,0.10324552695124554,0.30916523776519617
16,0.5859030593687168,0.5784786303109215,0.1211316937259954,0.30237312997475874
17,0.5737399424801728,0.5843444230479913,0.03933763636153394,0.3063789978694272
18,0.5856611503921053,0.585386144951111,0.020997610372918626,0.28822021103566847
19,0.5660231049705722,0.5902527418461593,0.12482809853160642,0.2827361707080127
20,0.5750936091277299,0.573321837593213,0.053027252261944796,0.2775480665361163
21,0.5650807849196535,0.5852989911399695,0.05786872759683216,0.27124728843360263
22,0.5663147010346183,0.5787243969799063,0.057654699004907516,0.2604494365271928
23,0.5840024769070364,0.573318067414672,0.12311018694387818,0.2605907721746915
24,0.5691460095019746,0.5862521689626582,0.00474806066839549,0.26212691910098845
25,0.5685778847342664,0.5778958541722008,0.17940463756416228,0.24956324333177293
26,0.5670502145176927,0.5664129693418932,0.0790067109580608,0.25104089960229997
27,0.5589329255985603,0.5906943381506603,-0.02539571722802677,0.24261362102523168
28,0.5771871032881891,0.5572007371577156,0.08736799943486515,0.2239538978666399
29,0.5469637960961629,0.5745106230976568,0.054312437888751106,0.22978822244712385
30,0.5378410914520478,0.5717422358959425,0.06307750057116156,0.22432031926642826
31,0.5568484335790232,0.5745450089443761,0.040206289395953596,0.20558263843324578
32,0.5538841620208791,0.5658882233700302,0.025065796479276058,0.21652472350534563
33,0.5309179149960511,0.5629949245481426,0.05184662863240617,0.21725627001275777
34,0.5640702973229308,0.571134311836951,0.07145777411929362,0.2234473223789956
35,0.5602123902111091,0.5505813582339604,0.10712418759894343,0.23073405466120633
36,0.5352988552800597,0.5649929129307031,-0.013520187372497841,0.21902745889091885
37,0.5460056090946347,0.5707697621222215,0.020447147391510826,0.21116978055558933
38,0.5538148479454916,0.568018215143623,0.010055446257437504,0.21085892635518924
39,0.5360646272437101,0.5684621887464435,-0.10659352204807543,0.21295205406902923
40,0.5542673565457841,0.5813124745193451,0.10946450761808607,0.22711654681298085
41,0.5659177128202225,0.556923147862134,-0.017126631641198396,0.20417621594508117
42,0.5597642768945534,0.5468111493250973,0.05928559667263304,0.1977164733706466
43,0.5484081265935645,0.5680500496088753,0.04936884257095438,0.2044804363077362
44,0.5330057821729597,0.5630630582129701,0.02096061175445109,0.22082475743195018
45,0.5488139064518982,0.5961606787113457,0.05860431420624135,0.20646567705312557
46,0.545563170500085,0.5654875459174236,0.05922861955426033,0.19596856098177978
47,0.545874553644276,0.565535644673353,0.014442528315811564,0.20357443953403623
48,0.5539703899539221,0.5665874265159556,0.05942508227079108,0.2183843003084526
49,0.5453034489484152,0.5551088013760603,0.015467839068975874,0.20033349140450465
50,0.557967435960579,0.5524624684580456,-0.002797837089583796,0.19615614563803144
51,0.5508825235211913,0.571172810168478,0.08630395764929512,0.18118873001344593
52,0.5406018561892547,0.566711701839671,0.00041335372685747523,0.1720359096591827
53,0.5411066958167705,0.554727676669124,-0.0058016550149958025,0.17551232598181932
54,0.5595351962176756,0.5623683045766161,0.04776338372789367,0.1714997840934718
55,0.5572479751203746,0.5519285554871458,0.08393773622358558,0.15220986471836728
56,0.5407246497552811,0.5632594294451057,0.026196349279333238,0.1412995496318746
57,0.5380843461287025,0.5731276792077964,0.0681526038924264,0.13684903220612946
58,0.5543600333795882,0.551763251554291,-0.042210926421588454,0.13815101078060082
59,0.5333964425085658,0.5484257021026739,0.024842816027588838,0.13466471687951398
60,0.5516622450705723,0.5520102905697815,0.005103236243891068,0.13577781518239473
61,0.5289496841826161,0.5467689011745582,0.09075251289920146,0.13671946258514495
62,0.544282321160731,0.5471811386192784,0.08099509212880707,0.13532843128900565
63,0.5394376738395237,0.5378912311816283,0.06124046054905413,0.1277118165500044
64,0.539443964403356,0.551126600903474,-0.04467689233944039,0.11330213019281335
65,0.5211567623771729,0.5633833517879154,-0.05877849156556533,0.12058200755070554
66,0.5314226012290454,0.5218721727087778,-0.07055413075730635,0.13917696668193033
67,0.5224284713104418,0.5701178301433965,0.06571050679040735,0.14307965257299027
68,0.5338260968698726,0.540696209331291,0.008458763116835397,0.14431515758772703
69,0.5578464699358052,0.5460790295319984,-0.07838322175146845,0.1314989390457975
70,0.5469320150091561,0.541586834024443,0.026737319457895495,0.13716628336412293
71,0.5315343399479424,0.5385963858993725,0.03311778495423083,0.15466039284713826
72,0.5316798502136154,0.5467070482763197,0.004910036630868871,0.1462741394752952
73,0.5489217064810223,0.5284905942001452,0.0055860159357010546,0.14869701972547703
74,0.5371055976550168,0.5514415033847535,0.08060234968215071,0.17713261411013845
75,0.5476986695485178,0.5396995245842408,0.04442463229261928,0.19347791973322204
76,0.5363361281810071,0.5524504512678657,0.05323498009978268,0.1680292706908521
77,0.5369961976827228,0.5509358385442211,0.008514545287484594,0.17085026060958422
78,0.5410714552441163,0.5497010161555855,0.029536337196197356,0.16319557258007908
79,0.5608807928389927,0.5482374934904617,0.024306415927267032,0.1731634091567785
80,0.5406369392431621,0.5382134661987724,0.03180152402658735,0.16806745291498773
81,0.5492518066596972,0.5547280658925775,0.006499378113074824,0.16852648625600364
82,0.5481589700937216,0.5620382107642268,0.05769698503180408,0.18103136381955245
83,0.5480431784027121,0.5492127602334238,0.039467936988786104,0.16706559451842914
84,0.5344464569382767,0.5453248506648317,0.07353985759169801,0.17074374637305198
85,0.5502360259182011,0.5584444403699492,0.02123074236251249,0.16448416863820192
86,0.5606498642902317,0.5518944059693676,-0.004065124670101148,0.16966187544740857
87,0.5430872350627783,0.5702055465159667,0.01072930506631425,0.17229787704745145
88,0.526846160932233,0.556156113797006,0.054892631871901826,0.16341458414322718
89,0.5359343586337783,0.5644342512065137,0.06127353741974011,0.16567561984855153
90,0.555428743165377,0.5434847809075656,0.04157809840595553,0.1707913840532417
91,0.5231510616117975,0.5499782657760774,-0.04277413616579492,0.17000031062722706
92,0.5366698240565725,0.5602745682612866,0.0006197347058549199,0.1670398854966961
93,0.5465143274292558,0.5548491054244644,-0.01361505554506623,0.15917449179505996
94,0.5422831873353721,0.5457467631513259,0.0539770379255763,0.16783801301085774
95,0.5461634741243888,0.5298283129255335,-0.010531168979016094,0.16108875749075394
96,0.5438477480543001,0.551393319548152,0.05772873717286227,0.16810382088864645
97,0.5324687723495527,0.5558980576638417,0.11100792112946786,0.15498975600915987
98,0.5423611500539455,0.5420592540031094,-0.007358652089353074,0.16461547138583307
99,0.5534718602067145,0.5396505835243285,0.06910558681971442,0.15670689944342744
100,0.5421038057133936,0.5414149797129141,-0.05207078789561671,0.1324416495721486
101,0.5517018650013025,0.5375198610748289,0.025512162013952858,0.1318199751432205
102,0.541755065320856,0.5429501789260411,0.00724593344245778,0.12961861285312334
103,0.5345857440124843,0.5528946421707738,0.0774969071636375,0.10801085280576499
104,0.5307196709321923,0.5389884578151045,-0.0373923456338553,0.12438173267746913
105,0.5168228784752499,0.5329194433058674,-0.018685015821696602,0.12752929308903904
106,0.5314055830371703,0.5528187383741596,0.05997545978245462,0.11691677726460477
107,0.5401696626611715,0.5367068626244416,0.03921101827045791,0.11759729300478709
108,0.518896911651855,0.5219641875818667,-0.03308745884535428,0.11055743145689777
109,0.53875135673082,0.5528110937867667,0.041622740615541054,0.09860469003300053
110,0.5343280110964694,0.5449619359558536,-0.05887100804354328,0.09213985557825147
111,0.5112266041627211,0.5227647101592597,0.0381506298308799,0.10180132496169705
112,0.5037004987662898,0.548098392115632,0.04059663105502856,0.11632576522984434
113,0.5198453593194788,0.5340968077822589,0.055624875919657875,0.12114377216755484
114,0.5244334287859713,0.5395962008578327,-0.01730645349743668,0.10611089581392137
115,0.5314377245392946,0.5350351290862463,0.06614319233534278,0.10365057635492893
116,0.5428419008423792,0.558633676454361,-0.061278443803498915,0.11530829368788201
117,0.5299421936230466,0.5396049086506749,0.10471830605946718,0.12001256971873155
118,0.5140164784188209,0.5177089054037249,-0.03425264609650793,0.11911908203778124
119,0.5281022602217955,0.5320301253711998,0.05839049639738196,0.1240874129833462
120,0.5210436891837993,0.5555518506978818,0.007800576671468984,0.11720018344152933
121,0.5380661268265657,0.5502165462138499,-0.013081402743551934,0.11574294488068912
122,0.5289322132356301,0.5173431680033143,0.08858089597324513,0.1234879019073471
123,0.5281046691882484,0.5450574434217704,0.06441187241191303,0.12644731129440717
124,0.5242396927488517,0.5392530118942278,-0.00459063689776497,0.11019050264192007
125,0.525627535571311,0.5181730190718675,0.06248232055239885,0.10162578613389715
126,0.5187149802871268,0.5434715861613885,-0.03472595518852628,0.09051413615312522
127,0.5382905846706155,0.5205224320563359,0.043726219989514016,0.09658030422692773
128,0.5132897383310417,0.530505420437169,-0.03275332545226692,0.10326677166805422
129,0.5248255823949789,0.5388176309749028,0.0016494225425771319,0.09810053832784582
130,0.5133005743925143,0.5386721849511368,-0.04402563681276101,0.11154221723230232
131,0.5195686455979464,0.5344212044625984,0.04981017419354464,0.10047193247031722
132,0.5521614005156609,0.5207709050531975,-0.04418956057452102,0.11220205661269739
133,0.5363607076913287,0.5433782807503693,-0.03415191552793034,0.11475280190798627
134,0.5273158841276958,0.5398294639226554,-0.028696426335852787,0.11514772195011852
135,0.5344166872269883,0.54456132904163,0.040229541813367055,0.12485772023079449
136,0.5300408387873654,0.5465889088031776,0.1028037192536404,0.1321457048616516
137,0.5425113190316191,0.541324467942364,0.06916450872869329,0.1344239999442259
138,0.5169360715305635,0.529326869513379,0.0025593654722077357,0.13817486947997662
